0.000000,0.000000
0.000021,0.000000
0.000042,0.000000
0.000063,0.000000
0.000083,0.000000
0.000104,0.000000
0.000125,0.000000
0.000146,0.000000
0.000167,0.000000
0.000188,0.000000
0.000208,0.000000
0.000229,0.000000
0.000250,0.000000
0.000271,0.000000
0.000292,0.000000
0.000312,0.000000
0.000333,0.000000
0.000354,0.000000
0.000375,0.000000
0.000396,0.000000
0.000417,0.000000
0.000438,0.000000
0.000458,0.000000
0.000479,0.000000
0.000500,0.000000
0.000521,0.000000
0.000542,0.000000
0.000562,0.000000
0.000583,0.000000
0.000604,0.000000
0.000625,0.000000
0.000646,0.000000
0.000667,0.000000
0.000687,0.000000
0.000708,0.000000
0.000729,0.000000
0.000750,0.000000
0.000771,0.000000
0.000792,0.000000
0.000813,0.000000
0.000833,0.000000
0.000854,0.000000
0.000875,0.000000
0.000896,0.000000
0.000917,0.000000
0.000937,0.000000
0.000958,0.000000
0.000979,0.000000
0.001000,0.000000
0.001021,-0.252440
0.001042,0.844313
0.001063,0.768073
0.001083,-0.375241
0.001104,-0.997238
0.001125,-0.233785
0.001146,0.854463
0.001167,0.755616
0.001187,-0.392998
0.001208,-0.995625
0.001229,-0.215043
0.001250,0.864296
0.001271,0.742879
0.001292,-0.410610
0.001312,-0.993644
0.001333,-0.196221
0.001354,0.873809
0.001375,0.729867
0.001396,-0.428070
0.001417,-0.991295
0.001438,-0.177327
0.001458,0.882999
0.001479,0.716586
0.001500,-0.445371
0.001521,-0.988580
0.001542,-0.158367
0.001563,0.891863
0.001583,0.703039
0.001604,-0.462508
0.001625,-0.985499
0.001646,-0.139349
0.001667,0.900396
0.001688,0.689233
0.001708,-0.479473
0.001729,-0.982053
0.001750,-0.120279
0.001771,0.908597
0.001792,0.675171
0.001812,-0.496261
0.001833,-0.978244
0.001854,-0.101165
0.001875,0.916461
0.001896,0.660860
0.001917,-0.512866
0.001937,-0.974074
0.001958,-0.082013
0.001979,0.923987
0.002000,0.646304
0.002021,0.000000
0.002042,0.488528
0.002062,-0.681698
0.002083,-0.904850
0.002104,0.129095
0.002125,0.983690
0.002146,0.471657
0.002167,-0.695643
0.002188,-0.896495
0.002208,0.148142
0.002229,0.986967
0.002250,0.454612
0.002271,-0.709330
0.002292,-0.887809
0.002313,0.167134
0.002333,0.989880
0.002354,0.437398
0.002375,-0.722755
0.002396,-0.878794
0.002417,0.186064
0.002438,0.992426
0.002458,0.420023
0.002479,-0.735912
0.002500,-0.869454
0.002521,0.204925
0.002542,0.994605
